assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,12,0,0.6,286,1,4,0,1.2,11.4,2019-08-09T19:00:00Z,90,10,0,0,0,0,1,0,7181,1,4,0.0,2,0,0,0,50,False,0
0,0,0,0,0.0,286,17,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,13,0,0,0,0,2,0,13451,1,3,0.0,0,-139,1186,1325,50,True,0
0,0,5,0,1.6,286,26,0,0,0.6,4.2,2019-08-24T11:30:00Z,9,6,0,0,0,0,3,0,12106,3,2,0.0,1,-1481,265,1746,50,True,0
0,0,11,0,28.8,286,40,0,0,3.8,9.6,2019-08-31T14:00:00Z,12,19,0,0,0,0,4,0,11509,0,2,0.0,1,-954,491,1445,50,False,0
0,0,37,0,1.1,286,46,2,1,7.7,59.2,2019-09-14T16:30:00Z,90,11,0,0,0,0,5,0,11129,2,3,17.0,6,-675,334,1009,49,True,1
0,0,18,0,3.0,286,52,2,0,1.1,8.2,2019-09-21T14:00:00Z,90,5,0,0,0,0,6,0,13931,0,2,0.0,2,2197,2899,702,49,False,0
0,0,12,0,2.0,286,64,2,0,2.0,16.4,2019-09-28T14:00:00Z,90,7,0,0,0,0,7,0,14241,0,2,2.0,2,133,1190,1057,49,False,0
0,0,7,0,13.9,286,77,5,0,2.4,8.8,2019-10-05T14:00:00Z,90,2,0,0,0,0,8,0,14988,5,1,1.0,2,496,1433,937,49,True,0
0,0,2,1,12.9,286,82,0,0,6.1,7.4,2019-10-19T14:00:00Z,90,3,0,0,0,0,9,0,13722,0,0,41.0,2,-1239,286,1525,49,False,1
0,0,9,0,3.6,286,97,3,0,2.4,20.4,2019-10-27T16:30:00Z,90,12,0,0,0,0,10,0,13520,3,1,0.0,2,-312,173,485,49,True,0
0,0,10,0,3.3,286,104,2,0,1.9,15.6,2019-11-02T15:00:00Z,90,4,0,0,0,0,11,0,13293,0,2,0.0,2,-307,413,720,49,False,0
0,0,16,0,26.4,286,117,2,0,7.3,19.0,2019-11-08T20:00:00Z,90,18,0,0,0,0,12,0,13331,2,0,28.0,2,-77,478,555,49,True,0
0,0,13,1,73.9,286,126,0,0,9.3,14.8,2019-11-23T15:00:00Z,87,8,0,0,0,0,13,0,12800,2,0,4.0,2,-578,254,832,49,False,1
1,0,12,0,18.2,286,137,2,0,9.1,28.2,2019-12-01T14:00:00Z,90,1,0,0,0,0,14,0,12687,2,2,45.0,4,-188,275,463,49,True,1
0,0,13,0,7.0,286,150,2,0,1.4,6.0,2019-12-04T19:30:00Z,90,16,0,0,0,0,15,0,12834,1,2,1.0,2,99,359,260,49,False,0
0,0,10,0,22.2,286,157,2,0,4.1,9.2,2019-12-08T14:00:00Z,90,15,0,0,0,0,16,0,12734,2,1,10.0,2,-153,239,392,49,True,0
0,0,13,0,5.7,286,165,1,0,2.2,15.8,2019-12-14T15:00:00Z,90,9,0,0,0,0,17,0,12471,1,1,0.0,2,-314,185,499,49,False,0
0,0,9,0,3.4,286,177,2,0,4.8,11.6,2019-12-21T15:00:00Z,90,20,0,0,0,0,18,0,12414,2,1,33.0,2,-102,249,351,49,True,0
0,0,9,0,26.8,286,181,1,0,4.1,10.4,2019-12-26T15:00:00Z,90,2,0,0,0,0,19,0,12352,0,1,4.0,2,-130,167,297,49,False,0
0,0,5,0,1.7,286,197,1,0,0.5,3.6,2019-12-28T17:30:00Z,20,17,0,0,0,0,20,0,12286,2,2,0.0,1,-104,150,254,49,True,0
0,0,13,0,18.9,286,207,1,0,3.7,7.8,2020-01-01T17:30:00Z,90,7,0,0,0,0,21,0,11975,1,1,10.0,2,-328,141,469,49,True,0
