assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,59.0,0.0,0.0,0,13,0,4.0,51.0,0.7,1.0,0.0,78,0.0,0.0,10,2.0,1,0,2.6,78.0,12.8,0.0,2016-08-15T19:00:00Z,15 Aug 20:00,0.0,0.0,90,0.0,0.0,20,0,0.0,0,0,5.0,0,1,0,188678,1.0,1.0,0.0,1,2,12.0,2,0,0,0,60,True,0.0,0
0,61.0,0.0,0.0,0,12,0,9.0,55.0,1.3,0.0,0.0,78,0.0,0.0,17,1.0,1,0,2.3,603.0,19.2,0.0,2016-08-20T14:00:00Z,20 Aug 15:00,0.0,0.0,90,0.0,0.0,18,0,0.0,0,0,4.0,0,2,0,220347,1.0,0.0,0.0,2,1,2.0,1,-1799,5520,7319,60,False,0.0,1
0,59.0,0.0,0.0,0,24,1,3.0,52.0,0.5,0.0,0.0,78,0.0,0.0,21,0.0,0,0,3.2,1143.0,7.2,0.0,2016-08-27T14:00:00Z,27 Aug 15:00,0.0,0.0,90,0.0,0.0,3,0,0.0,0,0,5.0,0,3,0,215911,0.0,0.0,0.0,0,3,24.0,6,-13113,2117,15230,60,True,0.0,0
0,45.0,0.0,0.0,0,13,0,9.0,42.0,0.3,0.0,0.0,78,1.0,0.0,39,0.0,2,0,1.1,1693.0,7.0,0.0,2016-09-11T15:00:00Z,11 Sep 16:00,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,5.0,0,4,0,217054,0.0,0.0,1.0,2,2,4.0,1,-4974,3752,8726,60,False,0.0,0
0,65.0,0.0,0.0,0,18,0,9.0,60.0,0.8,0.0,0.0,78,0.0,0.0,41,0.0,2,0,5.7,2274.0,35.8,0.0,2016-09-16T19:00:00Z,16 Sep 20:00,0.0,0.0,90,1.0,0.0,9,0,0.0,0,0,4.0,0,5,0,210732,0.0,1.0,0.0,2,1,20.0,1,-8645,1240,9885,60,True,0.0,0
0,34.0,0.0,0.0,0,8,0,4.0,28.0,0.4,0.0,0.0,78,1.0,0.0,51,0.0,3,0,1.5,2858.0,10.8,0.0,2016-09-24T16:30:00Z,24 Sep 17:30,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,2.0,0,6,0,199148,1.0,0.0,0.0,0,3,4.0,1,-13493,900,14393,60,False,0.0,0
0,52.0,0.0,0.0,0,27,1,5.0,41.0,10.8,0.0,0.0,78,0.0,0.0,63,3.0,0,0,4.0,3444.0,22.4,0.0,2016-10-01T14:00:00Z,01 Oct 15:00,0.0,0.0,90,0.0,0.0,7,0,0.0,0,0,5.0,0,7,0,187975,0.0,4.0,1.0,2,0,7.0,6,-12270,775,13045,59,False,0.0,0
0,58.0,0.0,0.0,0,27,1,3.0,49.0,11.6,0.0,0.0,78,0.0,0.0,73,0.0,0,0,3.1,4033.0,11.8,1.0,2016-10-15T11:30:00Z,15 Oct 12:30,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,8.0,0,8,0,185201,0.0,1.0,1.0,0,3,8.0,6,-4567,1237,5804,59,True,0.0,0
0,42.0,0.0,0.0,2,39,1,9.0,38.0,1.1,0.0,0.0,78,0.0,0.0,84,0.0,0,1,8.6,4625.0,52.2,0.0,2016-10-23T15:00:00Z,23 Oct 16:00,0.0,0.0,90,0.0,0.0,11,0,0.0,0,0,1.0,0,9,0,186112,1.0,0.0,0.0,0,4,33.0,14,-588,2509,3097,59,True,0.0,0
0,33.0,0.0,0.0,0,23,1,4.0,29.0,1.4,0.0,0.0,78,0.0,0.0,95,1.0,0,0,0.9,5219.0,7.8,0.0,2016-10-30T16:00:00Z,30 Oct 16:00,0.0,0.0,90,0.0,0.0,13,0,0.0,0,0,1.0,0,10,0,232814,0.0,0.0,0.0,2,0,0.0,6,40637,42260,1623,59,False,0.0,0
