assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,72.0,0.0,0.0,0,16,0,2.0,62.0,28.9,0.0,0.0,201,0.0,0.0,8,2.0,3,0,5.2,201.0,15.0,2.0,2016-08-14T15:00:00Z,14 Aug 16:00,0.0,0.0,90,0.0,1.0,1,0,0.0,0,0,7.0,0,1,0,31153,0.0,1.0,0.0,4,3,8.0,2,0,0,0,65,False,0.0,0,,,,,
0,133.0,0.0,0.0,0,14,0,2.0,122.0,46.1,0.0,0.0,201,0.0,0.0,12,2.0,2,0,7.2,726.0,25.8,3.0,2016-08-20T14:00:00Z,20 Aug 15:00,0.0,0.0,90,0.0,1.0,3,0,0.0,0,0,11.0,0,2,0,35851,1.0,0.0,0.0,0,2,0.0,1,-982,2129,3111,65,False,0.0,1,,,,,
0,53.0,0.0,0.0,0,10,0,3.0,39.0,3.3,1.0,0.0,201,0.0,0.0,27,4.0,1,0,1.4,1266.0,10.6,0.0,2016-08-27T11:30:00Z,27 Aug 12:30,0.0,0.0,90,0.0,0.0,17,0,0.0,0,0,9.0,0,3,0,34192,0.0,2.0,0.0,1,1,0.0,1,-3542,1521,5063,65,False,0.0,1,,,,,
0,62.0,0.0,1.0,0,14,0,5.0,59.0,6.3,0.0,0.0,201,0.0,0.0,34,1.0,1,0,2.9,1816.0,18.4,0.0,2016-09-10T16:30:00Z,10 Sep 17:30,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,9.0,0,4,0,31919,1.0,3.0,1.0,1,4,4.0,1,-3305,861,4166,64,True,0.0,1,,,,,
0,68.0,0.0,0.0,3,37,0,5.0,57.0,14.2,2.0,0.0,201,0.0,0.0,41,0.0,1,1,6.6,2397.0,44.0,1.0,2016-09-16T19:00:00Z,16 Sep 20:00,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,8.0,0,5,0,29977,0.0,0.0,1.0,2,1,8.0,10,-2424,589,3013,64,False,1.0,0,,,,,
0,111.0,0.0,0.0,0,21,0,5.0,108.0,36.6,0.0,0.0,201,0.0,0.0,53,0.0,1,0,6.3,2981.0,21.8,2.0,2016-09-24T14:00:00Z,24 Sep 15:00,0.0,0.0,73,0.0,1.0,7,0,0.0,0,0,7.0,0,6,0,41749,1.0,3.0,3.0,1,5,5.0,2,8274,10407,2133,64,True,0.0,0,,,,,
1,88.0,1.0,0.0,1,32,0,6.0,78.0,29.3,0.0,0.0,201,0.0,0.0,67,1.0,1,0,6.4,3567.0,34.6,2.0,2016-10-01T11:30:00Z,01 Oct 12:30,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,11.0,0,7,0,42443,0.0,3.0,0.0,2,1,0.0,5,-706,2883,3589,64,False,0.0,1,,,,,
0,89.0,0.0,0.0,0,19,1,4.0,74.0,17.8,0.0,0.0,201,0.0,0.0,75,2.0,0,0,3.9,4156.0,21.0,1.0,2016-10-17T19:00:00Z,17 Oct 20:00,0.0,0.0,90,0.0,1.0,11,0,0.0,0,0,10.0,0,8,0,47977,2.0,3.0,0.0,0,0,0.0,3,2957,5487,2530,64,True,0.0,0,,,,,
0,88.0,0.0,0.0,0,11,0,2.0,78.0,24.3,0.0,0.0,201,0.0,0.0,87,0.0,1,0,4.0,4748.0,15.8,1.0,2016-10-22T16:30:00Z,22 Oct 17:30,0.0,0.0,90,0.0,2.0,19,0,0.0,0,0,5.0,0,9,0,50174,1.0,0.0,0.0,1,2,0.0,1,900,3462,2562,64,True,0.0,1,,,,,
1,65.0,1.0,0.0,2,39,0,2.0,55.0,38.7,0.0,0.0,201,0.0,0.0,91,1.0,2,0,7.7,5342.0,38.6,2.0,2016-10-29T16:30:00Z,29 Oct 17:30,0.0,0.0,90,0.0,2.0,5,0,0.0,0,0,7.0,0,10,0,49343,1.0,6.0,0.0,4,2,0.0,7,-1586,2173,3759,64,False,0.0,0,,,,,
