assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,499,0.0,0.0,4,0.0,0,0,0.0,499.0,0.0,0.0,2018-08-11T14:00:00Z,11 Aug 15:00,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,1,0,56369,0.0,0.0,0.0,3,0,0.0,0,0,0,0,60,False,0.0,0,,,,,
0,43.0,0.0,0.0,0,7,0,0.0,43.0,7.7,1.0,0.0,499,0.0,0.0,14,0.0,0,0,1.9,1024.0,11.6,0.0,2018-08-18T16:30:00Z,18 Aug 17:30,0.0,0.0,30,0.0,0.0,1,0,0.0,0,0,0.0,0,2,0,56613,3.0,0.0,0.0,2,3,0.0,1,-12214,4155,16369,60,True,0.0,0,,,,,
0,104.0,0.0,0.0,0,10,1,1.0,96.0,46.0,0.0,0.0,499,0.0,0.0,27,1.0,0,0,6.8,1551.0,16.0,3.0,2018-08-26T15:00:00Z,26 Aug 16:00,0.0,0.0,78,0.0,0.0,15,0,0.0,0,0,8.0,0,3,0,53872,3.0,0.0,0.0,2,1,6.0,2,-7042,5505,12547,60,False,0.0,1,,,,,
0,55.0,0.0,0.0,0,15,1,3.0,50.0,29.6,1.0,0.0,499,0.0,0.0,34,3.0,0,0,10.6,2082.0,18.0,2.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,78,0.0,0.0,2,0,0.0,0,0,7.0,0,4,0,55153,4.0,2.0,0.0,0,2,58.0,3,-2389,5996,8385,60,True,0.0,0,,,,,
0,36.0,0.0,1.0,0,7,0,1.0,34.0,4.9,1.0,0.0,499,0.0,0.0,42,0.0,1,0,6.7,2619.0,8.6,0.0,2018-09-15T14:00:00Z,15 Sep 15:00,0.0,0.0,49,0.0,0.0,5,0,0.0,0,0,2.0,0,5,0,57818,0.0,0.0,0.0,1,4,53.0,1,-378,7038,7416,60,True,0.0,0,,,,,
0,62.0,0.0,0.0,0,12,1,0.0,58.0,19.3,2.0,0.0,499,0.0,0.0,60,1.0,0,0,4.5,3156.0,7.2,1.0,2018-09-23T12:30:00Z,23 Sep 13:30,0.0,0.0,78,0.0,0.0,19,0,0.0,0,0,4.0,0,6,0,46394,3.0,0.0,0.0,0,0,18.0,3,-11583,847,12430,59,False,0.0,0,,,,,
1,40.0,0.0,0.0,1,23,1,0.0,39.0,17.2,0.0,0.0,499,0.0,0.0,64,1.0,0,0,6.8,3694.0,25.4,1.0,2018-09-29T16:30:00Z,29 Sep 17:30,0.0,0.0,80,0.0,0.0,12,0,0.0,0,0,6.0,0,7,0,45032,2.0,1.0,0.0,1,1,25.0,7,-2442,1678,4120,59,True,0.0,0,,,,,
0,11.0,0.0,0.0,0,4,0,0.0,11.0,2.1,1.0,0.0,499,0.0,0.0,78,0.0,0,0,1.2,4233.0,1.4,0.0,2018-10-07T13:15:00Z,07 Oct 14:15,0.0,0.0,9,0.0,0.0,16,0,0.0,0,0,1.0,0,8,0,61282,0.0,0.0,0.0,3,0,8.0,1,13545,16249,2704,59,False,0.0,0,,,,,
0,75.0,0.0,0.0,0,12,0,2.0,72.0,21.5,1.0,0.0,499,0.0,0.0,84,1.0,1,0,3.5,4775.0,7.8,1.0,2018-10-20T11:30:00Z,20 Oct 12:30,0.0,0.0,68,0.0,0.0,14,0,0.0,0,0,6.0,0,9,0,57306,3.0,0.0,1.0,2,2,6.0,2,-4353,4343,8696,59,True,0.0,0,,,,,
0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,499,0.0,0.0,92,0.0,0,0,0.0,5321.0,0.0,0.0,2018-10-28T13:30:00Z,28 Oct 13:30,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,10,0,57065,0.0,0.0,0.0,4,0,0.0,0,-1270,3116,4386,59,False,0.0,0,,,,,
